FR|75|23|231|Saint-Junien-la-Bregère|45.88333|1.7546|PPL
FR|75|87|873|Saint-Junien|45.88867|0.90143|PPL
FR|84|07|073|Saint-Julien-Vocance|45.17469|4.50167|PPL
FR|84|01|012|Saint-Julien-sur-Veyle|46.20271|4.95747|PPL
FR|28|61|613|Saint-Julien-sur-Sarthe|48.49098|0.3583|PPL
FR|84|01|012|Saint-Julien-sur-Reyssouze|46.40208|5.1096|PPL
FR|27|71|712|Saint-Julien-sur-Dheune|46.77262|4.54511|PPL
FR|24|41|413|Saint-Julien-sur-Cher|47.28219|1.77409|PPL
FR|28|14|143|Saint-Julien-sur-Calonne|49.29148|0.22854|PPL
FR|84|69|691|Saint-Julien-sur-Bibost|45.80462|4.51987|PPL
FR|44|55|552|Saint-Julien-sous-les-Côtes|48.81844|5.61466|PPL
FR|84|63|632|Saint-Julien-Puy-Lavèze|45.66544|2.67275|PPL
FR|75|19|193|Saint-Julien-près-Bort|45.41606|2.40349|PPL
FR|84|42|423|Saint-Julien-Molin-Molette|45.32335|4.61394|PPL
FR|84|43|433|Saint-Julien-Molhesabate|45.1861|4.42862|PPL
FR|75|19|191|Saint-Julien-Maumont|45.03333|1.78333|PPL
FR|75|19|191|Saint-Julien-le-Vendômois|45.46129|1.32873|PPL
FR|44|10|103|Saint-Julien-les-Villas|48.27127|4.09901|PPL
FR|27|25|252|Saint-Julien-lès-Montbéliard|47.52128|6.71076|PPL
FR|44|57|574|Saint-Julien-lès-Metz|49.13288|6.2024|PPL
FR|44|54|541|Saint-Julien-lès-Gorze|49.0157|5.90083|PPL
FR|84|07|073|Saint-Julien-le-Roux|44.86691|4.68086|PPL
FR|75|87|872|Saint-Julien-le-Petit|45.8233|1.70517|PPL
FR|75|19|192|Saint-Julien-le-Pélerin|45.01745|2.07681|PPL
FR|28|14|143|Saint-Julien-le-Faucon|49.07005|0.08515|PPL
FR|75|23|231|Saint-Julien-le-Châtel|46.11878|2.26945|PPL
FR|84|42|421|Saint-Julien-la-Vêtre|45.81448|3.82536|PPL
FR|75|86|863|Saint-Julien-l’Ars|46.55875|0.50867|PPL
FR|75|23|231|Saint-Julien-la-Genête|46.15|2.46667|PPL
FR|84|63|634|Saint-Julien-la-Geneste|46.05137|2.73427|PPL
FR|84|07|073|Saint-Julien-Labrousse|44.91806|4.50793|PPL
FR|76|81|811|Saint-Julien-Gaulène|43.99056|2.3464|PPL
FR|84|26|261|Saint-Julien-en-Vercors|45.05|5.44883|PPL
FR|84|07|072|Saint-Julien-en-Saint-Alban|44.75417|4.69678|PPL
FR|84|26|261|Saint-Julien-en-Quint|44.83784|5.29222|PPL
FR|84|42|423|Saint-Julien-en-Jarez|45.48427|4.51761|PPL
FR|84|74|743|Saint-Julien-en-Genevois|46.14434|6.08256|PPLA3
FR|93|05|052|Saint-Julien-en-Champsaur|44.65953|6.12861|PPL
FR|75|40|401|Saint-Julien-en-Born|44.06311|-1.22445|PPL
FR|93|05|052|Saint-Julien-en-Beauchêne|44.61628|5.71001|PPL
FR|93|04|042|Saint-Julien-du-Verdon|43.91247|6.53974|PPL
FR|76|48|482|Saint-Julien-du-Tournel|44.50066|3.68272|PPL
FR|52|53|533|Saint-Julien-du-Terroux|48.47925|-0.4095|PPL
FR|84|07|071|Saint-Julien-du-Serre|44.65788|4.41078|PPL
FR|27|89|893|Saint-Julien-du-Sault|48.03188|3.29556|PPL
FR|76|81|812|Saint-Julien-du-Puy|43.75733|2.09302|PPL
FR|84|43|433|Saint-Julien-du-Pinet|45.15197|4.03867|PPL
FR|84|07|072|Saint-Julien-du-Gua|44.76767|4.44426|PPL
FR|84|42|422|Saint-Julien-d’Oddes|45.84921|3.99702|PPL
FR|75|24|241|Saint-Julien-d’Eymet|44.72398|0.43957|PPL
FR|52|44|441|Saint-Julien-de-Vouvantes|47.64192|-1.24016|PPL
FR|76|30|301|Saint-Julien-les-Rosiers|44.17445|4.10803|PPL
FR|84|15|151|Saint-Julien-de-Toursac|44.76917|2.21749|PPL
FR|76|48|481|Saint-Julien-des-Points|44.26108|3.96475|PPL
FR|52|85|853|Saint-Julien-des-Landes|46.6394|-1.71381|PPL
FR|84|43|431|Saint-Julien-des-Chazes|45.04696|3.58426|PPL
FR|76|12|122|Saint-Julien-de-Rodelle|44.49773|2.66042|PPL
FR|84|38|381|Saint-Julien-de-Raz|45.35|5.66667|PPL
FR|76|12|123|Saint-Julien-de-Piganiol|44.65222|2.25404|PPL
FR|76|30|302|Saint-Julien-de-Peyrolas|44.28837|4.56507|PPL
FR|76|12|123|Saint-Julien-d'Empare|44.55788|2.07393|PPL
FR|84|73|733|Saint-Julien-Mont-Denis|45.25|6.4|PPL
FR|28|14|143|Saint-Julien-de-Mailloc|49.08508|0.31929|PPL
FR|84|38|383|Saint-Julien-de-l’Herms|45.43358|5.09571|PPL
FR|75|17|175|Saint-Julien-de-l’Escap|45.93333|-0.48847|PPL
FR|76|30|303|Saint-Julien-de-la-Nef|43.94954|3.6826|PPL
FR|75|24|244|Saint-Julien-de-Lampon|44.86667|1.35|PPL
FR|28|27|271|Saint-Julien-de-la-Liègue|49.13737|1.29643|PPL
FR|84|15|151|Saint-Julien-de-Jordanne|45.06302|2.63785|PPL
FR|27|71|713|Saint-Julien-de-Jonzy|46.23648|4.14421|PPL
FR|76|09|092|Saint-Julien-de-Gras-Capou|43.03733|1.85562|PPL
FR|75|24|241|Saint-Julien-de-Crempse|44.95116|0.52426|PPL
FR|84|63|632|Saint-Julien-de-Coppel|45.69342|3.31176|PPL
FR|52|44|442|Saint-Julien-de-Concelles|47.25285|-1.38428|PPL
FR|27|71|713|Saint-Julien-de-Civry|46.36635|4.23121|PPL
FR|24|41|411|Saint-Julien-de-Chédon|47.30342|1.20378|PPL
FR|76|30|301|Saint-Julien-de-Cassagnas|44.20959|4.19883|PPL
FR|76|11|111|Saint-Julien-de-Briola|43.1592|1.94386|PPL
FR|75|24|243|Saint-Julien-de-Bourdeilles|45.36024|0.58917|PPL
FR|93|04|043|Saint-Julien-d’Asse|43.91637|6.09172|PPL
FR|76|48|481|Saint-Julien-d’Arpaon|44.29809|3.66949|PPL
FR|75|40|402|Saint-Julien-d’Armagnac|43.98324|-0.12859|PPL
FR|84|43|432|Saint-Julien-d’Ance|45.30384|3.91317|PPL
FR|84|43|432|Saint-Julien-Chapteuil|45.03397|4.06229|PPL
FR|84|07|073|Saint-Julien-Boutières|44.97505|4.35381|PPL
FR|75|19|192|Saint-Julien-aux-Bois|45.13113|2.13985|PPL
FR|53|22|224|Saint-Julien|48.45142|-2.8125|PPL
FR|52|72|722|Saint-Julien|48.05587|-0.00803|PPL
FR|44|88|882|Saint-Julien|48.01901|5.89507|PPL
FR|27|70|702|Saint-Julien|47.70361|5.73399|PPL
FR|53|56|561|Saint-Julien|47.49485|-3.11876|PPL
FR|27|21|212|Saint-Julien|47.40029|5.14163|PPL
FR|27|25|253|Saint-Julien-lès-Russey|47.21667|6.73333|PPL
FR|24|36|361|Saint-Julien|46.83111|1.1146|PPL
FR|27|58|583|Saint-Julien|46.69867|3.30905|PPL
FR|27|39|392|Saint-Julien|46.39436|5.45377|PPL
FR|84|69|692|Saint-Julien|46.02646|4.65155|PPL
FR|84|63|633|Saint-Julien|45.59313|3.10317|PPL
FR|84|26|263|Saint-Julien|45.22764|5.09591|PPL
FR|93|83|833|Saint-Julien|43.69478|5.91582|PPL
FR|76|34|341|Saint-Julien|43.56667|2.91667|PPL
FR|93|13|133|Saint-Julien|43.31334|5.44935|PPL
FR|76|31|311|Saint-Julien-sur-Garonne|43.23333|1.16667|PPL
FR|94|2A|2A4|Saint-Julien|41.38947|9.18687|PPL
FR|76|11|112|Saint-Julia-de-Bec|42.86752|2.24501|PPL
FR|76|31|313|Saint-Julia|43.48908|1.898|PPL
FR|76|81|811|Saint-Juéry|43.95|2.21667|PPL
FR|76|48|482|Saint-Juéry|44.82656|3.08394|PPL
FR|76|12|121|Saint-Juéry|43.9101|2.69429|PPL
FR|53|22|221|Saint-Judoce|48.36667|-1.95|PPL
FR|27|25|251|Saint-Juan|47.28977|6.35593|PPL
FR|75|87|872|Saint-Jouvent|45.9568|1.205|PPL
FR|75|79|791|Saint-Jouin-sous-Châtillon|46.92703|-0.75727|PPL
FR|75|79|791|Saint-Jouin-de-Milly|46.75404|-0.62034|PPL
FR|75|79|793|Saint-Jouin-de-Marnes|46.88074|-0.05518|PPL
FR|28|61|613|Saint-Jouin-de-Blavou|48.45224|0.47363|PPL
FR|28|76|762|Saint-Jouin-Bruneval|49.64275|0.164|PPL
FR|28|14|143|Saint-Jouin|49.20938|-0.0147|PPL
FR|53|35|354|Saint-Jouan-des-Guérets|48.59932|-1.97372|PPL
FR|53|22|221|Saint-Jouan-de-l’Isle|48.26703|-2.15925|PPL
FR|32|62|624|Saint-Josse|50.46801|1.6618|PPL
FR|84|07|071|Saint-Joseph-des-Bancs|44.73669|4.41233|PPL
FR|84|38|381|Saint-Joseph-de-Rivière|45.37574|5.69768|PPL
FR|28|50|502|Saint-Joseph|49.53381|-1.53095|PPL
FR|53|22|221|Saint-Joseph|48.28984|-2.41748|PPL
FR|52|44|442|Saint-Joseph|47.26854|-1.5197|PPL
FR|84|42|423|Saint-Joseph|45.55693|4.61596|PPL
FR|76|34|343|Saint-Joseph|43.40829|3.67046|PPL
FR|75|24|243|Saint-Jory-las-Bloux|45.36265|0.96591|PPL
FR|75|24|242|Saint-Jory-de-Chalais|45.5|0.9|PPL
FR|76|31|313|Saint-Jory|43.74146|1.37089|PPL
FR|84|74|741|Saint-Jorioz|45.83295|6.16503|PPL
FR|28|50|503|Saint-Jores|49.30286|-1.4219|PPL
FR|44|55|552|Saint-Joire|48.59774|5.41664|PPL
FR|84|42|422|Saint-Jodard|45.88043|4.13271|PPL
FR|52|44|443|Saint-Joachim|47.38349|-2.19239|PPL
FR|84|43|433|Saint-Jeures|45.09634|4.20667|PPL
FR|84|07|073|Saint-Jeure-d’Ay|45.14736|4.70611|PPL
FR|84|07|073|Saint-Jeure-d’Andaure|45.04693|4.4572|PPL
FR|93|13|133|Saint-Jérôme|43.33404|5.41733|PPLX
FR|84|73|732|Saint-Jeoire-Prieuré|45.53169|5.98944|PPL
FR|84|74|742|Saint-Jeoire|46.13777|6.45886|PPL
FR|24|18|182|Saint-Jeanvrin|46.59571|2.23381|PPL
FR|53|29|294|Saint-Jean-Trolimon|47.86667|-4.28333|PPL
FR|53|35|351|Saint-Jean-sur-Vilaine|48.11648|-1.36138|PPL
FR|84|01|012|Saint-Jean-sur-Veyle|46.25876|4.91751|PPL
FR|44|51|515|Saint-Jean-sur-Tourbe|49.12677|4.6802|PPL
FR|84|01|012|Saint-Jean-sur-Reyssouze|46.39679|5.06331|PPL
FR|44|51|511|Saint-Jean-sur-Moivre|48.90312|4.58422|PPL
FR|52|53|532|Saint-Jean-sur-Mayenne|48.13522|-0.75613|PPL
FR|52|53|532|Saint-Jean-sur-Erve|48.03423|-0.39091|PPL
FR|53|35|351|Saint-Jean-sur-Couesnon|48.29013|-1.36835|PPL
FR|84|42|421|Saint-Jean-Soleymieux|45.50368|4.03972|PPL
FR|44|67|674|Saint-Jean-Saverne|48.77011|7.36178|PPL
FR|93|05|052|Saint-Jean-Saint-Nicolas|44.66667|6.21667|PPL
FR|84|63|633|Saint-Jean-Saint-Gervais|45.41468|3.37531|PPL
FR|24|37|373|Saint-Jean-Saint-Germain|47.08306|1.03532|PPL
FR|84|07|073|Saint-Jean-Roure|44.94153|4.42955|PPL
FR|44|57|576|Saint-Jean-Rohrbach|49.02545|6.88417|PPL
FR|76|32|321|Saint-Jean-Poutge|43.72572|0.3781|PPL
FR|75|64|643|Saint-Jean-Poudge|43.53333|-0.18333|PPL
FR|76|66|661|Sant Joan de Pladecorts|42.51069|2.79091|PPL
FR|24|28|284|Saint-Jean-Pierre-Fixte|48.29074|0.83124|PPL
FR|75|64|641|Saint-Jean-Pied-de-Port|43.16363|-1.23738|PPL
FR|93|04|043|Saint-Jeannet|43.95143|6.12027|PPL
FR|93|06|061|Saint-Jeannet|43.74723|7.14284|PPL
FR|75|87|872|Saint-Jean-Ligoure|45.68945|1.31147|PPL
FR|76|31|313|Saint-Jean-Lherm|43.7022|1.61284|PPL
FR|84|01|014|Saint-Jean-le-Vieux|46.02849|5.38982|PPL
FR|84|38|381|Saint-Jean-le-Vieux|45.21097|5.87712|PPL
FR|75|64|641|Saint-Jean-le-Vieux|43.16503|-1.19547|PPL
FR|28|50|501|Saint-Jean-le-Thomas|48.73024|-1.51728|PPL
FR|76|46|462|Saint-Jean-Lespinasse|44.86342|1.86042|PPL
FR|44|54|541|Saint-Jean-lès-Longuyon|49.45615|5.46877|PPL
FR|11|77|771|Saint-Jean-les-Deux-Jumeaux|48.9514|3.01959|PPL
FR|44|55|553|Saint-Jean-lès-Buzy|49.16651|5.72896|PPL
FR|84|42|422|Saint-Jean-Saint-Maurice-sur-Loire|45.96667|4|PPL
FR|27|71|715|Saint-Jean-le-Priche|46.36592|4.85262|PPL
FR|76|12|121|Saint-Jean-le-Froid|44.14028|2.76269|PPL
FR|76|32|321|Saint-Jean-le-Comtal|43.57699|0.51825|PPL
FR|84|07|071|Saint-Jean-le-Centenier|44.59126|4.53425|PPL
FR|28|14|144|Saint-Jean-le-Blanc|48.93559|-0.65321|PPL
FR|24|45|452|Saint-Jean-le-Blanc|47.89327|1.9154|PPL
FR|84|42|421|Saint-Jean-la-Vêtre|45.78881|3.80562|PPL
FR|76|66|662|Saint-Jean-Lasseille|42.58173|2.86742|PPL
FR|93|06|062|Saint-Jean-la-Rivière|43.91942|7.26558|PPL
FR|53|56|563|Saint-Jean-la-Poterie|47.63581|-2.1242|PPL
FR|76|48|482|Saint-Jean-la-Fouillouse|44.7002|3.6908|PPL
FR|84|43|432|Saint-Jean-Lachalm|44.95742|3.71881|PPL
FR|84|69|692|Saint-Jean-la-Bussière|46.00107|4.32399|PPL
FR|44|57|575|Saint-Jean-Kourtzerode|48.75498|7.18815|PPL
FR|53|22|222|Saint-Jean-Kerdaniel|48.56558|-3.02116|PPL
FR|24|41|412|Saint-Jean-Froidmentel|47.95757|1.23961|PPL
FR|76|12|121|Saint-Jean-et-Saint-Paul|43.92757|3.00665|PPL
FR|84|63|633|Saint-Jean-en-Val|45.52109|3.35698|PPL
FR|84|26|263|Saint-Jean-en-Royans|45.01693|5.29454|PPL
FR|76|81|811|Saint-Jean-du-Vigan|43.82669|1.96183|PPL
FR|93|83|832|Saint-Jean du Var|43.12357|5.95|PPL
FR|28|27|272|Saint-Jean-du-Thenney|49.01519|0.46623|PPL
FR|44|88|881|Saint-Jean-du-Marché|48.14343|6.68223|PPL
FR|76|30|301|Saint-Jean-du-Gard|44.10523|3.88566|PPL
FR|76|09|092|Saint-Jean-du-Falga|43.08647|1.6278|PPL
FR|53|29|293|Saint-Jean-du-Doigt|48.7|-3.76667|PPL
FR|28|50|501|Saint-Jean-du-Corail-des-Bois|48.76667|-1.2|PPL
FR|28|50|501|Saint-Jean-du-Corail|48.60877|-0.91022|PPL
FR|76|09|093|Saint-Jean-du-Castillonnais|42.93585|0.933|PPL
FR|28|76|763|Saint-Jean-du-Cardonnay|49.50455|1.0114|PPL
FR|76|12|121|Saint-Jean-du-Bruel|44.02192|3.36132|PPL
FR|76|82|821|Saint-Jean-du-Bouzet|43.99047|0.87496|PPL
FR|52|72|721|Saint-Jean-du-Bois|47.87185|-0.039|PPL
FR|44|88|883|Saint-Jean-d’Ormont|48.33294|6.98803|PPL
FR|52|85|853|Saint-Jean-d’Orbetiers|46.4645|-1.72691|PPL
FR|75|33|332|Saint-Jean-d’Illac|44.80869|-0.78565|PPL
FR|84|63|635|Saint-Jean-d’Heurs|45.81924|3.44675|PPL
FR|84|38|381|Saint-Jean-d’Hérans|44.85369|5.7617|PPL
FR|75|24|241|Saint-Jean-d’Eyraud|44.95477|0.45206|PPL
FR|76|09|091|Saint-Jean-de-Verges|43.01371|1.61076|PPL
FR|76|34|343|Saint-Jean-de-Védas|43.57759|3.82603|PPL
FR|27|71|712|Saint-Jean-de-Vaux|46.8087|4.6994|PPL
FR|84|38|381|Saint-Jean-de-Vaulx|45.01667|5.75|PPL
FR|44|51|514|Saint-Jean-devant-Possesse|48.8722|4.79712|PPL
FR|76|81|812|Saint-Jean-de-Vals|43.68958|2.25531|PPL
FR|76|30|301|Saint-Jean-de-Valériscle|44.2306|4.14654|PPL
FR|27|71|711|Saint-Jean-de-Trézy|46.83619|4.58726|PPL
FR|27|39|392|Saint-Jean-d'Étreux|46.4046|5.35815|PPL
FR|84|69|691|Saint-Jean-de-Touslas|45.57702|4.65968|PPL
FR|84|01|012|Saint-Jean-de-Thurigneux|45.95263|4.88337|PPL
FR|75|47|471|Saint-Jean-de-Thurac|44.15418|0.74161|PPL
FR|75|79|791|Saint-Jean-de-Thouars|46.96486|-0.21114|PPL
FR|84|74|742|Saint-Jean-de-Tholome|46.1114|6.39738|PPL
FR|27|71|712|Saint-Jean-des-Vignes|46.79389|4.85773|PPL
FR|84|69|692|Saint-Jean-des-Vignes|45.87537|4.67966|PPL
FR|75|24|241|Saint-Jean-d’Estissac|45.02932|0.51209|PPL
FR|84|38|382|Saint-Jean-de-Soudain|45.57087|5.43027|PPL
FR|84|63|632|Saint-Jean-des-Ollières|45.63893|3.44267|PPL
FR|24|28|284|Saint-Jean-des-Murgers|48.49126|0.97247|PPL
FR|52|49|491|Saint-Jean-des-Mauvrets|47.39857|-0.44929|PPL
FR|52|49|491|Saint-Jean-des-Marais|47.51727|-0.71533|PPL
FR|52|49|491|Saint-Jean-de-Linières|47.45787|-0.65801|PPL
FR|84|74|741|Saint-Jean-de-Sixt|45.92216|6.40991|PPL
FR|28|14|144|Saint-Jean-des-Essartiers|49.04441|-0.8375|PPL
FR|76|30|301|Saint-Jean-de-Serres|43.9931|4.07012|PPL
FR|52|72|722|Saint-Jean-des-Échelles|48.12981|0.71287|PPL
FR|28|50|501|Saint-Jean-des-Champs|48.828|-1.46487|PPL
FR|28|61|612|Saint-Jean-des-Bois|48.72148|-0.79328|PPL
FR|28|50|504|Saint-Jean-des-Baisants|49.09371|-0.97289|PPL
FR|28|50|504|Saint-Jean-de-Savigny|49.19449|-0.99203|PPL
FR|75|86|861|Saint-Jean-de-Sauves|46.8413|0.09272|PPL
FR|76|81|812|Saint-Jean-de-Rives|43.74386|1.77543|PPL
FR|24|28|283|Saint-Jean-de-Rebervilliers|48.6115|1.2528|PPL
FR|84|07|071|Saint-Jean-de-Pourcharesse|44.48863|4.10365|PPL
FR|76|11|112|Saint-Jean-de-Paracol|42.93478|2.11352|PPL
FR|84|01|012|Saint-Jean-de-Niost|45.83333|5.21667|PPL
FR|84|43|432|Saint-Jean-de-Nay|45.06959|3.69663|PPL
FR|84|07|073|Saint-Jean-de-Muzols|45.0804|4.81421|PPL
FR|52|85|853|Saint-Jean-de-Monts|46.79088|-2.08219|PPL
FR|84|38|381|Saint-Jean-de-Moirans|45.34262|5.58615|PPL
FR|76|34|341|Saint-Jean-de-Minervois|43.38526|2.83194|PPL
FR|84|73|733|Saint-Jean-de-Maurienne|45.28333|6.35|PPLA3
FR|76|30|301|Saint-Jean-de-Maruéjols-et-Avéjan|44.25639|4.29473|PPL
FR|75|40|401|Saint-Jean-de-Marsacq|43.62559|-1.2569|PPL
FR|76|81|811|Saint-Jean-de-Marcel|44.05996|2.24652|PPL
FR|75|64|641|Saint-Jean-de-Luz|43.38871|-1.66267|PPL
FR|27|21|211|Saint-Jean-de-Losne|47.10247|5.26556|PPL
FR|76|12|122|Saint-Jean-Delnous|44.04411|2.49184|PPL
FR|28|14|143|Saint-Jean-de-Livet|49.09674|0.25058|PPL
FR|75|17|173|Saint-Jean-de-Liversay|46.26894|-0.87385|PPL
FR|75|40|401|Saint-Jean-de-Lier|43.78968|-0.87822|PPL
FR|76|46|462|Saint-Jean-de-Laur|44.41965|1.83679|PPL
FR|24|45|452|Saint-Jean-de-la-Ruelle|47.91127|1.86483|PPL
FR|28|50|502|Saint-Jean-de-la-Rivière|49.36893|-1.73653|PPL
FR|84|73|732|Saint-Jean-de-la-Porte|45.55598|6.12798|PPL
FR|28|76|762|Saint-Jean-de-la-Neuville|49.57711|0.42106|PPL
FR|52|72|721|Saint-Jean-de-la-Motte|47.74379|0.05712|PPL
FR|28|27|272|Saint-Jean-de-la-Léqueraye|49.22289|0.56098|PPL
FR|28|50|501|Saint-Jean-de-la-Haize|48.69848|-1.36182|PPL
FR|28|61|613|Saint-Jean-de-la-Forêt|48.37821|0.63614|PPL
FR|52|49|491|Saint-Jean-de-la-Croix|47.40974|-0.59395|PPL
FR|76|34|342|Saint-Jean-de-la-Blaquière|43.71413|3.42281|PPL
FR|84|01|013|Saint-Jean-de-Gonville|46.21298|5.95047|PPL
FR|28|27|271|Saint-Jean-de-Frenelle|49.29521|1.48706|PPL
FR|76|34|342|Saint-Jean-de-Fos|43.701|3.55171|PPL
FR|28|76|762|Saint-Jean-de-Folleville|49.52168|0.50551|PPL
FR|75|47|472|Saint-Jean-de-Duras|44.68333|0.3|PPL
FR|28|50|504|Saint-Jean-de-Daye|49.22847|-1.13605|PPL
FR|76|34|343|Saint-Jean-de-Cuculles|43.74986|3.83433|PPL
FR|76|30|303|Saint-Jean-de-Crieulon|43.97064|3.99228|PPL
FR|84|73|732|Saint-Jean-de-Couz|45.46692|5.81925|PPL
FR|76|34|343|Saint-Jean-de-Cornies|43.745|4.0017|PPL
FR|52|44|442|Saint-Jean-de-Corcoué|46.96528|-1.58515|PPL
FR|75|24|242|Saint-Jean-de-Côle|45.42085|0.83843|PPL
FR|84|73|732|Saint-Jean-de-Chevelu|45.69937|5.83109|PPL
FR|76|30|301|Saint-Jean-de-Ceyrargues|44.04984|4.22608|PPL
FR|76|34|342|Saint-Jean-de-Buèges|43.8283|3.61774|PPL
FR|24|45|452|Saint-Jean-de-Braye|47.91303|1.97705|PPL
FR|84|38|383|Saint-Jean-de-Bournay|45.50135|5.13963|PPL
FR|44|10|103|Saint-Jean-de-Bonneval|48.17141|4.04846|PPL
FR|52|44|442|Saint-Jean-de-Boiseau|47.19315|-1.7234|PPL
FR|27|21|212|Saint-Jean-de-Bœuf|47.21667|4.75|PPL
FR|75|33|335|Saint-Jean-de-Blaignac|44.81233|-0.13855|PPL
FR|52|85|851|Saint-Jean-de-Beugné|46.52202|-1.08476|PPL
FR|52|44|441|Saint-Jean-de-Bère|47.72548|-1.38774|PPL
FR|84|73|731|Saint-Jean-de-Belleville|45.42603|6.48502|PPL
FR|11|91|913|Saint-Jean-de-Beauregard|48.66366|2.1696|PPL
FR|44|57|575|Saint-Jean-de-Bassel|48.80421|6.98984|PPL
FR|76|11|113|Saint-Jean-de-Barrou|42.95758|2.84029|PPL
FR|75|24|243|Saint-Jean-d'Ataux|45.15|0.4|PPL
FR|84|38|382|Saint-Jean-d’Avelanne|45.50316|5.67726|PPL
FR|84|74|744|Saint-Jean-d’Aulps|46.23222|6.64741|PPL
FR|84|43|432|Saint-Jean-d’Aubrigoux|45.36016|3.81341|PPL
FR|52|72|723|Saint-Jean-d’Assé|48.15|0.11922|PPL
FR|84|73|732|Saint-Jean-d’Arvey|45.58627|6.00194|PPL
FR|84|73|733|Saint-Jean-d’Arves|45.20433|6.27935|PPL
FR|84|69|692|Saint-Jean-d’Ardières|46.12484|4.73868|PPL
FR|75|17|172|Saint-Jean-d’Angle|45.81814|-0.94599|PPL
FR|75|17|175|Saint-Jean-d'Angély|45.95|-0.51667|PPLA3
FR|76|12|121|Saint-Jean-d'Alcapiès|43.95205|2.97455|PPL
FR|76|09|091|Saint-Jean-d’Aigues-Vives|42.92315|1.86765|PPL
FR|28|76|762|Saint-Jean-d’Abbetot|49.49822|0.38533|PPL
FR|76|48|482|Saint-Jean-Chazorne|44.50122|3.98117|PPLX
FR|84|07|073|Saint-Jean-Chambre|44.90433|4.56473|PPL
FR|93|06|062|Saint-Jean-Cap-Ferrat|43.68922|7.33238|PPL
FR|53|56|562|Saint-Jean-Brévelay|47.84497|-2.72231|PPL
FR|84|42|423|Saint-Jean-Bonnefonds|45.45294|4.45057|PPL
FR|44|08|082|Saint-Jean-aux-Bois|49.72502|4.30703|PPL
FR|32|60|603|Saint-Jean-aux-Bois|49.34734|2.90525|PPL
FR|27|58|583|Saint-Jean-aux-Amognes|47.01543|3.33457|PPL
FR|53|22|222|Saint-Jean|48.50538|-3.27219|PPL
FR|53|29|294|Saint-Jean|48.1|-4.35|PPLX
FR|53|56|562|Saint-Jean|48.06667|-3.51667|PPL
FR|53|29|294|Saint-Jean|48.01667|-3.66667|PPL
FR|53|56|563|Saint-Jean|47.91296|-2.34943|PPL
FR|52|49|493|Saint-Jean|47.24553|-0.38413|PPL
FR|84|03|031|Saint-Jean|46.33333|2.61667|PPL
FR|84|38|381|Saint-Jean|45.23965|5.63441|PPL
FR|93|84|843|Saint-Jean|44.04119|5.39539|PPL
FR|93|06|062|Saint-Jean|43.9579|7.21201|PPL
FR|76|31|313|Saint-Jean|43.6642|1.49941|PPL
FR|93|06|061|Saint-Jean|43.58333|6.95|PPL
FR|93|83|831|Saint-Jaume|43.48333|6.33333|PPL
FR|32|59|594|Saint-Jans-Cappel|50.76387|2.72227|PPL
FR|75|64|643|Saint-Jammes|43.35|-0.25|PPL
FR|28|50|501|Saint-James|48.5218|-1.32629|PPL
FR|53|22|221|Saint-James|48.43786|-2.01941|PPL
FR|24|36|363|Saint-Jallet|46.40166|1.63055|PPL
FR|75|19|192|Saint-Jal|45.39688|1.64374|PPL
FR|53|56|563|Saint-Jacut-les-Pins|47.68581|-2.21514|PPL
FR|53|22|221|Saint-Jacut-du-Mené|48.28125|-2.48406|PPL
FR|53|22|221|Saint-Jacut-de-la-Mer|48.59741|-2.18888|PPL
FR|28|76|763|Saint-Jacques-sur-Darnétal|49.4398|1.20359|PPL
FR|93|05|052|Saint-Jacques-en-Valgodemard|44.77617|6.04466|PPL
FR|75|79|791|Saint-Jacques-de-Thouars|46.96815|-0.22163|PPL
FR|24|41|412|Saint-Jacques-des-Guérets|47.76667|0.8|PPL
FR|84|15|151|Saint-Jacques-des-Blats|45.05209|2.71056|PPL
FR|84|69|692|Saint-Jacques-des-Arrêts|46.25594|4.59677|PPL
FR|28|50|502|Saint-Jacques-de-Néhou|49.4175|-1.61381|PPL
FR|53|35|353|Saint-Jacques-de-la-Lande|48.06514|-1.72086|PPL
FR|84|07|073|Saint-Jacques-d’Atticieux|45.33478|4.66795|PPL
FR|84|63|634|Saint-Jacques-d’Ambur|45.90181|2.77681|PPL
FR|28|76|761|Saint-Jacques-d’Aliermont|49.84853|1.25796|PPL
FR|28|14|143|Saint-Jacques|49.15|0.23333|PPL
FR|53|22|224|Saint-Jacques|48.56204|-2.506|PPL
FR|84|03|032|Saint-Jacques|46.6|3.55|PPL
FR|84|38|381|Saint-Jacques|45.32749|5.56312|PPL
FR|93|04|043|Saint-Jacques|43.96984|6.37413|PPL
FR|93|06|061|Saint-Jacques|43.65|6.91667|PPL
FR|75|64|643|Saint-Jacques|43.46667|-0.91667|PPL
FR|76|12|121|Saint-Izaire|43.97466|2.72015|PPL
FR|84|38|381|Saint-Ismier|45.24708|5.82863|PPL
FR|52|53|532|Saint-Isle|48.08323|-0.91299|PPL
FR|75|33|334|Saint-Isidore|45.27023|-1.10214|PPL
FR|93|06|062|Saint-Isidore|43.7084|7.19381|PPL
FR|32|62|623|Saint-Inglevert|50.87536|1.74451|PPL
FR|32|60|604|Saintines|49.30799|2.76476|PPL
FR|44|51|512|Saint-Imoges|49.11053|3.97568|PPL
FR|84|43|431|Saint-Ilpize|45.19571|3.38779|PPL
